Date,Tweets,Likes
20240831-1940,0,1
20240831-1945,1,1
20240831-1950,1,3
20240831-1955,2,0
20240831-2000,0,0
20240831-2005,0,0
20240831-2010,0,0
20240831-2015,3,3
20240831-2020,0,0
20240831-2025,0,0
20240831-2030,0,0
20240831-2035,0,0
20240831-2040,0,0
20240831-2045,0,0
20240831-2050,0,0
20240831-2055,1,1
20240831-2100,1,10
20240831-2105,0,0
20240831-2110,0,0
20240831-2115,0,0
20240831-2120,0,0
20240831-2125,0,0
20240831-2130,0,0
20240831-2135,0,0
20240831-2140,0,0
20240831-2145,0,0
20240831-2150,0,0
20240831-2155,0,0
20240831-2200,0,0
20240831-2205,0,0
20240831-2210,0,0
20240831-2215,0,0
20240831-2220,0,0
20240831-2225,0,0
20240831-2230,0,0
20240831-2235,0,0
20240831-2240,0,0
20240831-2245,0,0
20240831-2250,0,0
20240831-2255,0,0
20240831-2300,0,0
20240831-2305,0,0
20240831-2310,0,0
20240831-2315,0,0
20240831-2320,0,0
20240831-2325,0,0
20240831-2330,1,3
20240831-2335,0,0
20240831-2340,0,0
20240831-2345,0,0
20240831-2350,0,5
20240831-2355,1,6
20240901-0000,2,5
20240901-0005,2,3
20240901-0010,4,8
20240901-0015,4,9
20240901-0020,3,0
20240901-0025,2,7
20240901-0030,7,10
20240901-0035,3,5
20240901-0040,3,8
20240901-0045,3,3
20240901-0050,0,0
20240901-0055,0,0
20240901-0100,0,0
20240901-0105,0,0
20240901-0110,0,0
20240901-0115,0,0
20240901-0120,0,0
20240901-0125,0,0
20240901-0130,0,0
20240901-0135,0,0
20240901-0140,0,0
20240901-0145,0,0
20240901-0150,0,0
20240901-0155,0,-2
20240901-0200,0,2
20240901-0205,0,-2
20240901-0210,0,0
20240901-0215,0,0
20240901-0220,0,0
20240901-0225,0,0
20240901-0230,0,0
20240901-0235,0,0
20240901-0240,0,0
20240901-0245,0,0
20240901-0250,0,0
20240901-0255,0,0
20240901-0300,0,0
20240901-0305,0,0
20240901-0310,0,0
20240901-0315,0,0
20240901-0320,0,0
20240901-0325,0,0
20240901-0330,0,0
20240901-0335,0,0
20240901-0340,0,0
20240901-0345,0,0
20240901-0350,0,0
20240901-0355,0,0
20240901-0400,0,0
20240901-0405,0,0
20240901-0410,0,0
20240901-0415,0,0
20240901-0420,0,0
20240901-0425,0,0
20240901-0430,0,0
20240901-0435,0,0
20240901-0440,0,0
20240901-0445,0,0
20240901-0450,0,0
20240901-0455,0,0
20240901-0500,0,0
20240901-0505,0,0
20240901-0510,0,0
20240901-0515,0,0
20240901-0520,0,0
20240901-0525,0,0
20240901-0530,0,0
20240901-0535,0,0
20240901-0540,0,0
20240901-0545,0,0
20240901-0550,0,0
20240901-0555,0,0
20240901-0600,0,0
20240901-0605,0,0
20240901-0610,0,0
20240901-0615,0,0
20240901-0620,0,0
20240901-0625,0,0
20240901-0630,0,0
20240901-0635,0,0
20240901-0640,0,0
20240901-0645,0,0
20240901-0650,0,0
20240901-0655,0,0
20240901-0700,0,0
20240901-0705,0,0
20240901-0710,0,0
20240901-0715,0,0
20240901-0720,0,0
20240901-0725,0,0
20240901-0730,0,0
20240901-0735,0,0
20240901-0740,0,0
20240901-0745,0,0
20240901-0750,0,0
20240901-0755,0,0
20240901-0800,0,0
20240901-0805,0,0
20240901-0810,0,0
20240901-0815,0,0
20240901-0820,0,0
20240901-0825,0,0
20240901-0830,0,0
20240901-0835,0,0
20240901-0840,0,0
20240901-0845,0,0
20240901-0850,0,0
20240901-0855,0,0
20240901-0900,0,0
20240901-0905,0,0
20240901-0910,0,0
20240901-0915,0,0
20240901-0920,0,0
20240901-0925,0,0
20240901-0930,0,0
20240901-0935,0,0
20240901-0940,0,0
20240901-0945,0,0
20240901-0950,0,0
20240901-0955,0,0
20240901-1000,0,0
20240901-1005,0,0
20240901-1010,0,0
20240901-1015,0,0
20240901-1020,0,0
20240901-1025,0,0
20240901-1030,0,0
20240901-1035,0,0
20240901-1040,0,0
20240901-1045,0,0
20240901-1050,0,0
20240901-1055,0,0
20240901-1100,0,0
20240901-1105,0,0
20240901-1110,0,0
20240901-1115,0,0
20240901-1120,0,0
20240901-1125,0,0
20240901-1130,0,0
20240901-1135,0,0
20240901-1140,0,0
20240901-1145,0,0
20240901-1150,0,0
20240901-1155,0,0
20240901-1200,2,3
20240901-1205,1,8
20240901-1210,0,0
20240901-1215,0,0
20240901-1220,0,0
20240901-1225,0,0
20240901-1230,0,0
20240901-1235,0,0
20240901-1240,0,0
20240901-1245,0,0
20240901-1250,0,0
20240901-1255,0,0
20240901-1300,0,0
20240901-1305,0,0
20240901-1310,0,0
20240901-1315,0,0
20240901-1320,0,0
20240901-1325,0,0
20240901-1330,0,0
20240901-1335,0,0
20240901-1340,0,0
20240901-1345,0,-1
20240901-1350,0,0
20240901-1355,0,0
20240901-1400,0,0
20240901-1405,0,0
20240901-1410,0,0
20240901-1415,0,0
20240901-1420,0,0
20240901-1425,0,0
20240901-1430,0,0
20240901-1435,0,0
20240901-1440,0,0
20240901-1445,0,0
20240901-1450,0,0
20240901-1455,0,0
20240901-1500,0,0
20240901-1505,0,0
20240901-1510,0,0
20240901-1515,0,0
20240901-1520,0,0
20240901-1525,0,0
20240901-1530,0,0
20240901-1535,0,0
20240901-1540,0,0
20240901-1545,0,0
20240901-1550,0,0
20240901-1555,0,0
20240901-1600,0,0
20240901-1605,0,0
20240901-1610,0,0
20240901-1615,0,0
20240901-1620,0,0
20240901-1625,0,0
20240901-1630,0,1
20240901-1635,3,4
20240901-1640,3,2
20240901-1645,2,0
20240901-1650,0,0
20240901-1655,0,0
20240901-1700,0,0
20240901-1705,0,0
20240901-1710,0,0
20240901-1715,0,0
20240901-1720,0,0
20240901-1725,0,0
20240901-1730,0,0
20240901-1735,0,0
20240901-1740,0,0
20240901-1745,0,0
20240901-1750,0,0
20240901-1755,0,0
20240901-1800,0,0
20240901-1805,0,0
20240901-1810,0,0
20240901-1815,0,0
20240901-1820,0,0
20240901-1825,0,0
20240901-1830,0,0
20240901-1835,0,0
20240901-1840,0,0
20240901-1845,0,0
20240901-1850,0,0
20240901-1855,0,0
20240901-1900,0,0
20240901-1905,0,0
20240901-1910,0,0
20240901-1915,0,0
20240901-1920,0,0
20240901-1925,0,0
20240901-1930,0,0
20240901-1935,0,0
20240901-1940,0,0
20240901-1945,0,0
20240901-1950,3,3
20240901-1955,0,3
20240901-2000,2,1
20240901-2005,3,6
20240901-2010,2,13
20240901-2015,0,0
20240901-2020,0,0
20240901-2025,0,0
20240901-2030,0,0
20240901-2035,0,0
20240901-2040,0,0
20240901-2045,0,1
20240901-2050,1,0
20240901-2055,3,3
20240901-2100,2,7
20240901-2105,0,2
20240901-2110,1,0
20240901-2115,0,0
20240901-2120,0,0
20240901-2125,0,2
20240901-2130,0,0
20240901-2135,0,0
20240901-2140,1,3
20240901-2145,0,0
20240901-2150,0,0
20240901-2155,0,1
20240901-2200,1,0
20240901-2205,1,1
20240901-2210,2,2
20240901-2215,0,0
20240901-2220,0,0
20240901-2225,0,0
20240901-2230,0,3
20240901-2235,2,3
20240901-2240,0,0
20240901-2245,0,4
20240901-2250,1,5
20240901-2255,5,9
20240901-2300,1,14
20240901-2305,2,7
20240901-2310,0,0
20240901-2315,0,0
20240901-2320,0,2
20240901-2325,1,10
20240901-2330,4,10
20240901-2335,1,8
20240901-2340,1,7
20240901-2345,0,4
20240901-2350,0,1
20240901-2355,0,0
20240902-0000,0,0
20240902-0005,0,0
20240902-0010,0,0
20240902-0015,0,0
20240902-0020,0,0
20240902-0025,0,0
20240902-0030,0,0
20240902-0035,0,0
20240902-0040,0,0
20240902-0045,0,0
20240902-0050,0,0
20240902-0055,0,0
20240902-0100,0,0
20240902-0105,0,0
20240902-0110,0,0
20240902-0115,0,0
20240902-0120,1,3
20240902-0125,2,7
20240902-0130,1,6
20240902-0135,1,11
20240902-0140,0,4
20240902-0145,0,0
20240902-0150,0,0
20240902-0155,0,0
20240902-0200,0,0
20240902-0205,0,0
20240902-0210,0,0
20240902-0215,0,0
20240902-0220,0,0
20240902-0225,0,0
20240902-0230,0,0
20240902-0235,0,0
20240902-0240,0,0
20240902-0245,0,0
20240902-0250,0,0
20240902-0255,0,0
20240902-0300,0,0
20240902-0305,0,0
20240902-0310,0,0
20240902-0315,0,0
20240902-0320,0,0
20240902-0325,0,0
20240902-0330,0,0
20240902-0335,0,0
20240902-0340,0,0
20240902-0345,0,0
20240902-0350,0,0
20240902-0355,0,0
20240902-0400,0,0
20240902-0405,0,0
20240902-0410,0,0
20240902-0415,0,0
20240902-0420,0,0
20240902-0425,0,0
20240902-0430,0,0
20240902-0435,0,0
20240902-0440,0,0
20240902-0445,0,0
20240902-0450,0,0
20240902-0455,0,0
20240902-0500,0,0
20240902-0505,0,0
20240902-0510,0,0
20240902-0515,0,0
20240902-0520,0,0
20240902-0525,0,0
20240902-0530,0,0
20240902-0535,0,0
20240902-0540,0,0
20240902-0545,0,0
20240902-0550,0,0
20240902-0555,0,0
20240902-0600,0,0
20240902-0605,0,0
20240902-0610,0,0
20240902-0615,0,0
20240902-0620,0,0
20240902-0625,0,0
20240902-0630,0,0
20240902-0635,0,0
20240902-0640,0,0
20240902-0645,0,0
20240902-0650,0,0
20240902-0655,0,0
20240902-0700,0,0
20240902-0705,0,0
20240902-0710,0,0
20240902-0715,0,0
20240902-0720,0,0
20240902-0725,0,0
20240902-0730,0,0
20240902-0735,0,0
20240902-0740,0,0
20240902-0745,0,0
20240902-0750,0,0
20240902-0755,0,0
20240902-0800,0,0
20240902-0805,0,0
20240902-0810,0,0
20240902-0815,0,0
20240902-0820,1,1
20240902-0825,3,4
20240902-0830,2,2
20240902-0835,5,1
20240902-0840,4,6
20240902-0845,5,2
20240902-0850,5,6
20240902-0855,5,5
20240902-0900,4,4
20240902-0905,4,7
20240902-0910,5,10
20240902-0915,3,6
20240902-0920,0,0
20240902-0925,0,0
20240902-0930,0,0
20240902-0935,0,0
20240902-0940,0,0
20240902-0945,2,2
20240902-0950,4,5
20240902-0955,1,0
20240902-1000,2,2
20240902-1005,3,3
20240902-1010,1,3
20240902-1015,4,8
20240902-1020,2,0
20240902-1025,0,0
20240902-1030,0,0
20240902-1035,0,0
20240902-1040,0,0
20240902-1045,0,-1
20240902-1050,0,0
20240902-1055,0,0
20240902-1100,0,0
20240902-1105,0,0
20240902-1110,0,0
20240902-1115,0,0
20240902-1120,0,0
20240902-1125,0,0
20240902-1130,0,0
20240902-1135,0,0
20240902-1140,0,0
20240902-1145,0,0
20240902-1150,0,0
20240902-1155,0,0
20240902-1200,0,0
20240902-1205,0,0
20240902-1210,0,0
20240902-1215,0,0
20240902-1220,0,0
20240902-1225,0,0
20240902-1230,0,0
20240902-1235,0,0
20240902-1240,0,0
20240902-1245,0,-1
20240902-1250,0,0
20240902-1255,0,0
20240902-1300,0,0
20240902-1305,0,0
20240902-1310,0,0
20240902-1315,0,0
20240902-1320,0,0
20240902-1325,0,0
20240902-1330,0,0
20240902-1335,0,0
20240902-1340,0,0
20240902-1345,0,0
20240902-1350,0,0
20240902-1355,0,0
20240902-1400,0,0
20240902-1405,0,0
20240902-1410,0,0
20240902-1415,0,0
20240902-1420,0,0
20240902-1425,0,0
20240902-1430,0,0
20240902-1435,0,0
20240902-1440,0,0
20240902-1445,0,0
20240902-1450,0,0
20240902-1455,0,0
20240902-1500,0,0
20240902-1505,0,0
20240902-1510,0,0
20240902-1515,0,0
20240902-1520,0,0
20240902-1525,0,0
20240902-1530,0,0
20240902-1535,0,0
20240902-1540,0,0
20240902-1545,0,0
20240902-1550,0,0
20240902-1555,0,0
20240902-1600,0,0
20240902-1605,0,0
20240902-1610,0,0
20240902-1615,0,0
20240902-1620,0,0
20240902-1625,0,0
20240902-1630,0,0
20240902-1635,0,0
20240902-1640,0,0
20240902-1645,0,0
20240902-1650,0,0
20240902-1655,0,0
20240902-1700,0,0
20240902-1705,0,0
20240902-1710,0,0
20240902-1715,0,0
20240902-1720,0,0
20240902-1725,0,0
20240902-1730,0,0
20240902-1735,0,0
20240902-1740,0,0
20240902-1745,0,0
20240902-1750,0,0
20240902-1755,0,0
20240902-1800,0,0
20240902-1805,0,0
20240902-1810,0,0
20240902-1815,7,8
20240902-1820,0,0
20240902-1825,0,0
20240902-1830,0,0
20240902-1835,0,0
20240902-1840,0,0
20240902-1845,0,0
20240902-1850,0,0
20240902-1855,0,0
20240902-1900,0,0
20240902-1905,0,0
20240902-1910,0,0
20240902-1915,0,0
20240902-1920,0,0
20240902-1925,0,0
20240902-1930,0,0
20240902-1935,0,0
20240902-1940,0,0
20240902-1945,0,0
20240902-1950,0,0
20240902-1955,0,0
20240902-2000,0,0
20240902-2005,0,0
20240902-2010,0,0
20240902-2015,0,0
20240902-2020,0,0
20240902-2025,0,0
20240902-2030,0,0
20240902-2035,0,0
20240902-2040,0,0
20240902-2045,0,0
20240902-2050,0,0
20240902-2055,1,2
20240902-2100,4,4
20240902-2105,1,3
20240902-2110,0,0
20240902-2115,0,0
20240902-2120,4,7
20240902-2125,0,0
20240902-2130,1,6
20240902-2135,4,10
20240902-2140,2,4
20240902-2145,4,2
20240902-2150,2,1
20240902-2155,4,5
20240902-2200,4,9
20240902-2205,1,3
20240902-2210,2,4
20240902-2215,1,2
20240902-2220,0,-1
20240902-2225,0,0
20240902-2230,0,0
20240902-2235,0,0
20240902-2240,0,0
20240902-2245,0,0
20240902-2250,1,5
20240902-2255,1,0
20240902-2300,0,8
20240902-2305,0,0
20240902-2310,3,6
20240902-2315,1,9
20240902-2320,4,12
20240902-2325,1,5
20240902-2330,1,7
20240902-2335,1,2
20240902-2340,2,6
20240902-2345,3,14
20240902-2350,2,2
20240902-2355,0,0
20240903-0000,0,0
20240903-0005,0,0
20240903-0010,0,0
20240903-0015,0,0
20240903-0020,0,0
20240903-0025,0,0
20240903-0030,0,0
20240903-0035,0,0
20240903-0040,0,0
20240903-0045,0,0
20240903-0050,0,0
20240903-0055,0,0
20240903-0100,0,0
20240903-0105,0,0
20240903-0110,0,0
20240903-0115,0,0
20240903-0120,0,0
20240903-0125,0,0
20240903-0130,0,0
20240903-0135,0,0
20240903-0140,0,0
20240903-0145,0,0
20240903-0150,0,0
20240903-0155,0,0
20240903-0200,0,0
20240903-0205,0,0
20240903-0210,0,0
20240903-0215,0,0
20240903-0220,0,0
20240903-0225,0,0
20240903-0230,0,0
20240903-0235,0,0
20240903-0240,0,0
20240903-0245,0,0
20240903-0250,0,0
20240903-0255,0,0
20240903-0300,0,0
20240903-0305,0,0
20240903-0310,0,0
20240903-0315,0,0
20240903-0320,0,0
20240903-0325,0,0
20240903-0330,0,0
20240903-0335,0,0
20240903-0340,0,0
20240903-0345,0,0
20240903-0350,0,0
20240903-0355,0,0
20240903-0400,0,0
20240903-0405,0,0
20240903-0410,0,0
20240903-0415,0,0
20240903-0420,0,0
20240903-0425,0,0
20240903-0430,0,0
20240903-0435,0,0
20240903-0440,0,0
20240903-0445,0,0
20240903-0450,0,0
20240903-0455,0,0
20240903-0500,0,0
20240903-0505,0,0
20240903-0510,0,0
20240903-0515,0,0
20240903-0520,0,0
20240903-0525,0,0
20240903-0530,0,0
20240903-0535,0,0
20240903-0540,0,0
20240903-0545,0,0
20240903-0550,0,0
20240903-0555,0,0
20240903-0600,0,0
20240903-0605,0,0
20240903-0610,0,0
20240903-0615,0,0
20240903-0620,0,0
20240903-0625,0,0
20240903-0630,0,0
20240903-0635,0,0
20240903-0640,0,0
20240903-0645,0,0
20240903-0650,0,0
20240903-0655,0,0
20240903-0700,0,0
20240903-0705,1,1
20240903-0710,0,0
20240903-0715,0,0
20240903-0720,0,0
20240903-0725,0,0
20240903-0730,0,1
20240903-0735,2,1
20240903-0740,1,1
20240903-0745,2,9
20240903-0750,2,2
20240903-0755,1,1
20240903-0800,0,0
20240903-0805,0,0
20240903-0810,0,0
20240903-0815,0,0
20240903-0820,0,0
20240903-0825,0,0
20240903-0830,0,0
20240903-0835,0,0
20240903-0840,0,0
20240903-0845,0,0
20240903-0850,0,0
20240903-0855,0,0
20240903-0900,0,0
20240903-0905,0,0
20240903-0910,0,0
20240903-0915,0,0
20240903-0920,0,0
20240903-0925,0,0
20240903-0930,0,0
20240903-0935,0,-3
20240903-0940,0,0
20240903-0945,0,0
20240903-0950,0,0
20240903-0955,0,0
20240903-1000,0,0
20240903-1005,0,0
20240903-1010,0,0
20240903-1015,0,0
20240903-1020,1,0
20240903-1025,0,0
20240903-1030,0,0
20240903-1035,0,0
20240903-1040,0,0
20240903-1045,0,0
20240903-1050,0,0
20240903-1055,0,0
20240903-1100,0,0
20240903-1105,0,0
20240903-1110,0,0
20240903-1115,0,0
20240903-1120,0,0
20240903-1125,1,1
20240903-1130,0,0
20240903-1135,0,0
20240903-1140,0,0
20240903-1145,0,0
20240903-1150,0,0
20240903-1155,0,0
20240903-1200,0,0
20240903-1205,0,0
20240903-1210,0,0
20240903-1215,0,0
20240903-1220,0,0
20240903-1225,0,0
20240903-1230,0,0
20240903-1235,0,0
20240903-1240,0,0
20240903-1245,0,0
20240903-1250,0,0
20240903-1255,0,0
20240903-1300,0,0
20240903-1305,0,0
20240903-1310,0,0
20240903-1315,0,0
20240903-1320,0,0
20240903-1325,1,1
20240903-1330,3,2
20240903-1335,2,2
20240903-1340,3,2
20240903-1345,0,0
20240903-1350,0,0
20240903-1355,0,0
20240903-1400,0,0
20240903-1405,0,0
20240903-1410,0,0
20240903-1415,0,0
20240903-1420,0,0
20240903-1425,0,0
20240903-1430,0,0
20240903-1435,0,0
20240903-1440,0,1
20240903-1445,0,0
20240903-1450,0,0
20240903-1455,0,0
20240903-1500,0,0
20240903-1505,0,0
20240903-1510,0,0
20240903-1515,0,0
20240903-1520,0,0
20240903-1525,0,0
20240903-1530,0,0
20240903-1535,0,0
20240903-1540,0,0
20240903-1545,0,0
20240903-1550,0,0
20240903-1555,0,0
20240903-1600,0,0
20240903-1605,0,0
20240903-1610,2,7
20240903-1615,0,0
20240903-1620,1,1
20240903-1625,0,0
20240903-1630,0,0
20240903-1635,0,0
20240903-1640,0,0
20240903-1645,0,2
20240903-1650,0,7
20240903-1655,0,1
20240903-1700,0,1
20240903-1705,0,0
20240903-1710,0,0
20240903-1715,0,-1
20240903-1720,0,0
20240903-1725,0,0
20240903-1730,0,0
20240903-1735,0,0
20240903-1740,0,0
20240903-1745,0,0
20240903-1750,0,0
20240903-1755,0,0
20240903-1800,0,0
20240903-1805,0,0
20240903-1810,0,0
20240903-1815,0,0
20240903-1820,0,0
20240903-1825,0,0
20240903-1830,0,0
20240903-1835,0,0
20240903-1840,0,0
20240903-1845,0,0
20240903-1850,0,0
20240903-1855,1,2
20240903-1900,0,0
20240903-1905,0,-2
20240903-1910,0,0
20240903-1915,0,0
20240903-1920,0,0
20240903-1925,0,0
20240903-1930,0,0
20240903-1935,0,0
20240903-1940,0,0
20240903-1945,0,0
20240903-1950,0,0
20240903-1955,0,0
20240903-2000,0,0
20240903-2005,0,0
20240903-2010,0,0
20240903-2015,0,0
20240903-2020,0,2
20240903-2025,3,8
20240903-2030,2,6
20240903-2035,3,10
20240903-2040,3,6
20240903-2045,1,1
20240903-2050,0,0
20240903-2055,1,0
20240903-2100,0,0
20240903-2105,0,0
20240903-2110,2,2
20240903-2115,0,0
20240903-2120,0,0
20240903-2125,0,0
20240903-2130,0,0
20240903-2135,0,0
20240903-2140,0,0
20240903-2145,0,0
20240903-2150,0,0
20240903-2155,0,0
20240903-2200,1,0
20240903-2205,0,0
20240903-2210,0,0
20240903-2215,0,3
20240903-2220,0,0
20240903-2225,0,0
20240903-2230,0,0
20240903-2235,0,0
20240903-2240,0,0
20240903-2245,0,3
20240903-2250,0,0
20240903-2255,0,0
20240903-2300,1,2
20240903-2305,0,0
20240903-2310,0,2
20240903-2315,0,1
20240903-2320,0,0
20240903-2325,0,0
20240903-2330,0,0
20240903-2335,0,0
20240903-2340,0,0
20240903-2345,0,0
20240903-2350,0,0
20240903-2355,0,0
20240904-0000,0,0
20240904-0005,0,0
20240904-0010,0,0
20240904-0015,0,0
20240904-0020,0,0
20240904-0025,0,0
20240904-0030,0,0
20240904-0035,0,0
20240904-0040,0,0
20240904-0045,0,0
20240904-0050,0,0
20240904-0055,0,0
20240904-0100,0,0
20240904-0105,0,0
20240904-0110,0,0
20240904-0115,0,0
20240904-0120,-1,0
20240904-0125,0,0
20240904-0130,0,0
20240904-0135,0,8
20240904-0140,0,0
20240904-0145,0,1
20240904-0150,2,12
20240904-0155,0,1
20240904-0200,0,0
20240904-0205,1,4
20240904-0210,0,9
20240904-0215,0,0
20240904-0220,2,12
20240904-0225,2,5
20240904-0230,4,13
20240904-0235,2,8
20240904-0240,0,0
20240904-0245,0,0
20240904-0250,0,0
20240904-0255,0,0
20240904-0300,0,0
20240904-0305,0,0
20240904-0310,0,0
20240904-0315,0,0
20240904-0320,0,0
20240904-0325,0,0
20240904-0330,0,0
20240904-0335,0,0
20240904-0340,0,0
20240904-0345,0,0
20240904-0350,0,0
20240904-0355,0,0
20240904-0400,0,0
20240904-0405,0,0
20240904-0410,0,0
20240904-0415,0,0
20240904-0420,0,0
20240904-0425,0,0
20240904-0430,0,0
20240904-0435,0,0
20240904-0440,0,0
20240904-0445,0,0
20240904-0450,0,0
20240904-0455,0,0
20240904-0500,0,0
20240904-0505,0,0
20240904-0510,0,0
20240904-0515,0,0
20240904-0520,0,0
20240904-0525,0,0
20240904-0530,0,0
20240904-0535,0,0
20240904-0540,0,0
20240904-0545,0,0
20240904-0550,0,0
20240904-0555,0,0
20240904-0600,0,0
20240904-0605,0,0
20240904-0610,0,0
20240904-0615,0,0
20240904-0620,0,0
20240904-0625,0,0
20240904-0630,0,0
20240904-0635,0,0
20240904-0640,0,0
20240904-0645,0,0
20240904-0650,0,0
20240904-0655,0,0
20240904-0700,0,0
20240904-0705,0,0
20240904-0710,0,0
20240904-0715,0,0
20240904-0720,0,0
20240904-0725,0,0
20240904-0730,1,0
20240904-0735,0,0
20240904-0740,0,0
20240904-0745,0,0
20240904-0750,1,3
20240904-0755,0,0
20240904-0800,0,0
20240904-0805,0,0
20240904-0810,0,0
20240904-0815,5,6
20240904-0820,4,4
20240904-0825,2,13
20240904-0830,1,1
20240904-0835,1,4
20240904-0840,1,0
20240904-0845,2,4
20240904-0850,0,0
20240904-0855,2,3
20240904-0900,2,5
20240904-0905,0,4
20240904-0910,6,10
20240904-0915,4,7
20240904-0920,2,4
20240904-0925,1,0
20240904-0930,0,0
20240904-0935,0,0
20240904-0940,0,0
20240904-0945,0,0
20240904-0950,0,0
20240904-0955,0,0
20240904-1000,0,0
20240904-1005,0,0
20240904-1010,0,0
20240904-1015,0,0
20240904-1020,0,0
20240904-1025,0,0
20240904-1030,0,0
20240904-1035,0,0
20240904-1040,0,0
20240904-1045,0,0
20240904-1050,0,0
20240904-1055,0,0
20240904-1100,0,0
20240904-1105,0,0
20240904-1110,0,0
20240904-1115,0,0
20240904-1120,0,0
20240904-1125,0,0
20240904-1130,0,0
20240904-1135,0,0
20240904-1140,0,1
20240904-1145,2,3
20240904-1150,2,5
20240904-1155,1,5
20240904-1200,2,2
20240904-1205,2,11
20240904-1210,1,0
20240904-1215,0,1
20240904-1220,3,2
20240904-1225,4,5
20240904-1230,2,4
20240904-1235,0,0
20240904-1240,0,0
20240904-1245,0,0
20240904-1250,0,-2
20240904-1255,0,0
20240904-1300,0,0
20240904-1305,0,0
20240904-1310,0,0
20240904-1315,0,0
20240904-1320,0,0
20240904-1325,0,0
20240904-1330,0,0
20240904-1335,0,0
20240904-1340,0,0
20240904-1345,0,0
20240904-1350,0,0
20240904-1355,0,0
20240904-1400,0,0
20240904-1405,0,0
20240904-1410,0,0
20240904-1415,0,0
20240904-1420,0,0
20240904-1425,0,0
20240904-1430,0,0
20240904-1435,0,0
20240904-1440,0,0
20240904-1445,0,0
20240904-1450,0,0
20240904-1455,0,0
20240904-1500,0,0
20240904-1505,0,0
20240904-1510,0,0
20240904-1515,0,0
20240904-1520,0,0
20240904-1525,0,0
20240904-1530,0,0
20240904-1535,0,0
20240904-1540,0,0
20240904-1545,0,0
20240904-1550,0,0
20240904-1555,0,0
20240904-1600,0,0
20240904-1605,0,0
20240904-1610,0,0
20240904-1615,0,0
20240904-1620,0,0
20240904-1625,0,0
20240904-1630,0,0
20240904-1635,0,0
20240904-1640,0,0
20240904-1645,0,0
20240904-1650,0,0
20240904-1655,0,0
20240904-1700,0,0
20240904-1705,0,0
20240904-1710,0,0
20240904-1715,2,5
20240904-1720,1,2
20240904-1725,0,2
20240904-1730,2,3
20240904-1735,2,12
20240904-1740,2,13
20240904-1745,2,13
20240904-1750,0,2
20240904-1755,1,11
20240904-1800,0,0
20240904-1805,0,0
20240904-1810,0,0
20240904-1815,0,0
20240904-1820,0,0
20240904-1825,0,1
20240904-1830,0,0
20240904-1835,1,4
20240904-1840,1,2
20240904-1845,0,0
20240904-1850,0,0
20240904-1855,0,0
20240904-1900,0,0
20240904-1905,0,0
20240904-1910,0,0
20240904-1915,0,0
20240904-1920,0,0
20240904-1925,0,0
20240904-1930,0,0
20240904-1935,0,0
20240904-1940,0,0
20240904-1945,0,0
20240904-1950,0,0
20240904-1955,0,0
20240904-2000,0,0
20240904-2005,0,0
20240904-2010,0,0
20240904-2015,0,0
20240904-2020,0,0
20240904-2025,0,0
20240904-2030,0,0
20240904-2035,2,5
20240904-2040,2,3
20240904-2045,0,0
20240904-2050,0,0
20240904-2055,0,0
20240904-2100,0,0
20240904-2105,0,0
20240904-2110,0,0
20240904-2115,0,0
20240904-2120,0,0
20240904-2125,0,0
20240904-2130,0,0
20240904-2135,0,0
20240904-2140,0,0
20240904-2145,0,0
20240904-2150,0,0
20240904-2155,0,0
20240904-2200,0,0
20240904-2205,0,0
20240904-2210,0,0
20240904-2215,0,0
20240904-2220,1,1
20240904-2225,7,11
20240904-2230,1,2
20240904-2235,1,1
20240904-2240,0,0
20240904-2245,0,0
20240904-2250,0,0
20240904-2255,0,0
20240904-2300,0,0
20240904-2305,0,0
20240904-2310,0,0
20240904-2315,0,0
20240904-2320,0,0
20240904-2325,0,0
20240904-2330,0,0
20240904-2335,0,0
20240904-2340,0,0
20240904-2345,0,0
20240904-2350,0,0
20240904-2355,0,0
20240905-0000,0,-1
20240905-0005,0,0
20240905-0010,0,0
20240905-0015,0,0
20240905-0020,2,0
20240905-0025,0,0
20240905-0030,0,0
20240905-0035,0,0
20240905-0040,0,0
20240905-0045,0,0
20240905-0050,0,0
20240905-0055,1,0
20240905-0100,4,2
20240905-0105,2,4
20240905-0110,4,5
20240905-0115,1,4
20240905-0120,2,5
20240905-0125,2,3
20240905-0130,4,10
20240905-0135,2,6
20240905-0140,2,5
20240905-0145,4,12
